date_key,team_id,away_team_id,attendance,games_that_date,day_night,day_of_week,day_of_week_num,month_name,month_num,week_of_season,is_weekend,is_holiday,holiday,homestand_id,homestand_game_index,homestand_length,days_since_last_home_date,home_win_pct,away_win_pct,weather_group,weather_condition,temp_f,wind_mph,is_wet,has_giveaway,giveaway_count,giveaway_item,homestand_has_giveaway,games_from_giveaway,analysis_eligible,predicted_attendance,residual,vs_expected,vs_expected_pct,giveaway_label,temp_band,temp_band_num,control_status,control_status_order,offset_label
20260513,2310,400,3173.0,1,night,Wednesday,2,May,5,7,0,0,,2310-4,2,6,1.0,0.512,0.513,Clear,Clear,75.0,13,0,0,0,,1,-3.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260514,2310,400,6112.0,1,day,Thursday,3,May,5,7,0,0,,2310-4,3,6,1.0,0.5,0.525,Clear,Sunny,67.0,3,0,0,0,,1,-2.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,-2 games
20260515,2310,400,6771.0,1,night,Friday,4,May,5,8,1,0,,2310-4,4,6,1.0,0.512,0.512,Cloudy,Partly Cloudy,76.0,18,0,0,0,,1,-1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260516,2310,400,6266.0,1,day,Saturday,5,May,5,8,1,0,,2310-4,5,6,1.0,0.5,0.524,Cloudy,Partly Cloudy,70.0,11,0,1,1,Aces Rope Hat (Top Gun Night),1,0.0,0,,,,,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260517,2310,400,4476.0,1,day,Sunday,6,May,5,8,1,0,,2310-4,6,6,1.0,0.489,0.535,Cloudy,Cloudy,46.0,13,0,1,1,Flower for moms (Mother's Day),1,0.0,0,,,,,Giveaway,Under 55F,0,Giveaway,0,Giveaway
20260526,2310,105,6694.0,1,day,Tuesday,1,May,5,9,0,0,,2310-5,1,6,9.0,0.462,0.6,Cloudy,Partly Cloudy,54.0,16,0,0,0,,1,-4.0,0,,,,,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260527,2310,105,2812.0,1,night,Wednesday,2,May,5,9,0,0,,2310-5,2,6,1.0,0.453,0.608,Cloudy,Partly Cloudy,51.0,11,0,0,0,,1,-3.0,0,,,,,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260528,2310,105,2537.0,1,night,Thursday,3,May,5,9,0,0,,2310-5,3,6,1.0,0.444,0.615,Cloudy,Partly Cloudy,58.0,6,0,0,0,,1,-2.0,0,,,,,No giveaway,55-65F,1,Adjacent to a giveaway,1,-2 games
20260529,2310,105,6936.0,1,night,Friday,4,May,5,10,1,0,,2310-5,4,6,1.0,0.455,0.604,Cloudy,Partly Cloudy,60.0,10,0,0,0,,1,-1.0,0,,,,,No giveaway,55-65F,1,Adjacent to a giveaway,1,-1 games
20260530,2310,105,6197.0,1,night,Saturday,5,May,5,10,1,0,,2310-5,5,6,1.0,0.464,0.593,Cloudy,Partly Cloudy,69.0,8,0,1,1,Rally towel (Harry Potter Night),1,0.0,0,,,,,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260531,2310,105,4744.0,1,day,Sunday,6,May,5,10,1,0,,2310-5,6,6,1.0,0.456,0.6,Clear,Sunny,69.0,3,0,0,0,,1,1.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260609,2310,561,3372.0,1,night,Tuesday,1,June,6,11,0,0,,2310-6,1,6,9.0,0.453,0.508,Clear,Clear,75.0,12,0,0,0,,1,-5.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260610,2310,561,3750.0,1,night,Wednesday,2,June,6,11,0,0,,2310-6,2,6,1.0,0.446,0.516,Clear,Clear,80.0,9,0,0,0,,1,-4.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260611,2310,561,3201.0,1,night,Thursday,3,June,6,11,0,0,,2310-6,3,6,1.0,0.455,0.508,Clear,Clear,87.0,4,0,0,0,,1,-3.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260612,2310,561,8125.0,1,night,Friday,4,June,6,12,1,0,,2310-6,4,6,1.0,0.448,0.515,Clear,Clear,90.0,11,0,0,0,,1,-2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-2 games
20260613,2310,561,6033.0,1,night,Saturday,5,June,6,12,1,0,,2310-6,5,6,1.0,0.441,0.522,Cloudy,Partly Cloudy,91.0,6,0,0,0,,1,-1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260614,2310,561,3750.0,1,day,Sunday,6,June,6,12,1,0,,2310-6,6,6,1.0,0.435,0.529,Clear,Sunny,87.0,4,0,1,1,Woodstock bobblehead (Peanuts Night),1,0.0,0,,,,,Giveaway,85F+,4,Giveaway,0,Giveaway
20260623,2310,238,4052.0,1,night,Tuesday,1,June,6,13,0,0,,2310-7,1,6,9.0,0.434,0.547,Clear,Clear,86.0,12,0,0,0,,1,-5.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260624,2310,238,4074.0,1,night,Wednesday,2,June,6,13,0,0,,2310-7,2,6,1.0,0.442,0.539,Clear,Clear,83.0,20,0,0,0,,1,-4.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260625,2310,238,3914.0,1,night,Thursday,3,June,6,13,0,0,,2310-7,3,6,1.0,0.436,0.545,Clear,Clear,82.0,17,0,0,0,,1,-3.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260626,2310,238,6899.0,1,night,Friday,4,June,6,14,1,0,,2310-7,4,6,1.0,0.43,0.551,Cloudy,Partly Cloudy,72.0,17,0,0,0,,1,-2.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,-2 games
20260627,2310,238,7434.0,1,night,Saturday,5,June,6,14,1,0,,2310-7,5,6,1.0,0.438,0.544,Clear,Clear,68.0,14,0,0,0,,1,-1.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260628,2310,238,4364.0,1,night,Sunday,6,June,6,14,1,0,,2310-7,6,6,1.0,0.432,0.55,Clear,Clear,68.0,11,0,1,1,Scarf giveaway (Harry Potter Night),1,0.0,0,,,,,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260707,2310,102,3395.0,1,night,Tuesday,1,July,7,15,0,0,,2310-8,1,6,9.0,0.443,0.443,Clear,Clear,89.0,16,0,0,0,,1,-4.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260708,2310,102,3374.0,1,day,Wednesday,2,July,7,15,0,0,,2310-8,2,6,1.0,0.449,0.438,Clear,Sunny,90.0,1,0,0,0,,1,-3.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260709,2310,102,3499.0,1,night,Thursday,3,July,7,15,0,0,,2310-8,3,6,1.0,0.456,0.433,Clear,Clear,87.0,11,0,0,0,,1,-2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-2 games
20260710,2310,102,7268.0,1,night,Friday,4,July,7,16,1,0,,2310-8,4,6,1.0,0.462,0.429,Clear,Clear,88.0,12,0,0,0,,1,-1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260711,2310,102,6103.0,1,night,Saturday,5,July,7,16,1,0,,2310-8,5,6,1.0,0.467,0.424,Cloudy,Cloudy,91.0,16,0,1,1,Hula Girl Giveaway (Lilo and Stitch Night),1,0.0,0,,,,,Giveaway,85F+,4,Giveaway,0,Giveaway
20260712,2310,102,4377.0,1,day,Sunday,6,July,7,16,1,0,,2310-8,6,6,1.0,0.462,0.43,Cloudy,Cloudy,85.0,12,0,0,0,,1,1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260721,2310,529,3361.0,1,night,Tuesday,1,July,7,17,0,0,,2310-9,1,6,9.0,0.454,0.443,Cloudy,Partly Cloudy,80.0,12,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260722,2310,529,3550.0,1,night,Wednesday,2,July,7,17,0,0,,2310-9,2,6,1.0,0.459,0.439,Clear,Clear,85.0,12,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260723,2310,529,3624.0,1,night,Thursday,3,July,7,17,0,0,,2310-9,3,6,1.0,0.455,0.444,Clear,Clear,90.0,14,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260724,2310,529,7519.0,1,night,Friday,4,July,7,18,1,0,,2310-9,4,6,1.0,0.46,0.44,Clear,Clear,93.0,14,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260725,2310,529,7547.0,1,night,Saturday,5,July,7,18,1,0,,2310-9,5,6,1.0,0.465,0.436,Clear,Clear,88.0,15,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260726,2310,529,4076.0,1,night,Sunday,6,July,7,18,1,0,,2310-9,6,6,1.0,0.471,0.431,Clear,Clear,91.0,17,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260804,2310,4904,3337.0,1,night,Tuesday,1,August,8,19,0,0,,2310-10,1,6,9.0,0.459,0.407,Clear,Clear,93.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260805,2310,4904,3037.0,1,night,Wednesday,2,August,8,19,0,0,,2310-10,2,6,1.0,0.464,0.404,Clear,Clear,95.0,12,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260806,2310,4904,3191.0,1,night,Thursday,3,August,8,19,0,0,,2310-10,3,6,1.0,0.468,0.4,Clear,Clear,94.0,13,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260807,2310,4904,7781.0,1,night,Friday,4,August,8,20,1,0,,2310-10,4,6,1.0,0.464,0.405,Cloudy,Partly Cloudy,95.0,7,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260808,2310,4904,6644.0,1,night,Saturday,5,August,8,20,1,0,,2310-10,5,6,1.0,0.46,0.411,Cloudy,Partly Cloudy,95.0,11,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260809,2310,4904,4159.0,1,day,Sunday,6,August,8,20,1,0,,2310-10,6,6,1.0,0.456,0.416,Clear,Sunny,97.0,4,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260825,2310,105,4326.0,1,night,Tuesday,1,August,8,22,0,0,,2310-11,1,6,16.0,0.437,0.581,Cloudy,Partly Cloudy,84.0,12,0,0,0,,1,-4.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260826,2310,105,3467.0,1,night,Wednesday,2,August,8,22,0,0,,2310-11,2,6,1.0,0.433,0.584,Clear,Clear,84.0,14,0,0,0,,1,-3.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260827,2310,105,3632.0,1,night,Thursday,3,August,8,22,0,0,,2310-11,3,6,1.0,0.438,0.579,Cloudy,Cloudy,82.0,16,0,0,0,,1,-2.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260828,2310,105,6991.0,1,night,Friday,4,August,8,23,1,0,,2310-11,4,6,1.0,0.442,0.575,Cloudy,Partly Cloudy,71.0,4,0,0,0,,1,-1.0,0,,,,,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260829,2310,105,6640.0,1,night,Saturday,5,August,8,23,1,0,,2310-11,5,6,1.0,0.446,0.57,Clear,Clear,78.0,12,0,1,1,Aces cross body bag (Great Balloon Race Night),1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260830,2310,105,5389.0,1,day,Sunday,6,August,8,23,1,0,,2310-11,6,6,1.0,0.443,0.574,Clear,Sunny,79.0,2,0,0,0,,1,1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260401,534,531,2549.0,1,day,Wednesday,2,April,4,1,0,0,,534-1,1,5,,0.75,0.5,Cloudy,Overcast,41.0,7,0,0,0,,0,,1,2450.0,0.0397,99.0,4.05,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260402,534,531,2393.0,1,night,Thursday,3,April,4,1,0,0,,534-1,2,5,1.0,0.8,0.4,Cloudy,Overcast,48.0,5,0,0,0,,0,,1,2853.0,-0.176,-460.0,-16.13,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260403,534,531,4736.0,2,day,Friday,4,April,4,2,1,0,,534-1,3,5,1.0,0.571,0.571,Cloudy,Partly Cloudy,75.0,28,0,0,0,,0,,1,5799.0,-0.2026,-1063.0,-18.34,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260404,534,531,3416.0,1,day,Saturday,5,April,4,2,1,0,,534-1,4,5,1.0,0.5,0.625,Cloudy,Overcast,49.0,10,0,0,0,,0,,1,4233.0,-0.2145,-817.0,-19.31,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260405,534,531,2321.0,1,day,Sunday,6,April,4,2,1,0,,534-1,5,5,1.0,0.444,0.667,Cloudy,Overcast,45.0,16,0,0,0,,0,,1,2858.0,-0.2083,-537.0,-18.8,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260414,534,422,2698.0,1,night,Tuesday,1,April,4,3,0,0,,534-2,1,5,9.0,0.5,0.5,Cloudy,Partly Cloudy,75.0,25,0,0,0,,0,,1,3507.0,-0.2623,-809.0,-23.07,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260415,534,422,2628.0,1,day,Wednesday,2,April,4,3,0,0,,534-2,2,5,1.0,0.529,0.471,Cloudy,Partly Cloudy,74.0,20,0,0,0,,0,,1,3924.0,-0.4009,-1296.0,-33.03,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260417,534,422,3321.0,2,night,Friday,4,April,4,4,1,0,,534-2,3,5,2.0,0.526,0.474,Clear,Clear,61.0,4,0,0,0,,0,,1,4890.0,-0.3868,-1569.0,-32.08,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260418,534,422,4667.0,1,day,Saturday,5,April,4,4,1,0,,534-2,4,5,1.0,0.5,0.5,Cloudy,Overcast,76.0,13,0,0,0,,0,,1,5660.0,-0.193,-993.0,-17.55,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260419,534,422,3575.0,1,day,Sunday,6,April,4,4,1,0,,534-2,5,5,1.0,0.524,0.476,Cloudy,Partly Cloudy,43.0,11,0,0,0,,0,,1,2861.0,0.2227,714.0,24.95,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260428,534,533,2755.0,1,night,Tuesday,1,April,4,5,0,0,,534-3,1,5,9.0,0.5,0.556,Cloudy,Overcast,64.0,12,0,0,0,,0,,1,3304.0,-0.1816,-549.0,-16.61,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260430,534,533,4095.0,2,day,Thursday,3,April,4,5,0,0,,534-3,2,5,2.0,0.467,0.586,Cloudy,Overcast,50.0,11,0,0,0,,0,,1,3271.0,0.2247,824.0,25.2,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260501,534,533,3642.0,1,night,Friday,4,May,5,6,1,0,,534-3,3,5,1.0,0.452,0.6,Precipitation,Drizzle,45.0,3,1,0,0,,0,,1,4531.0,-0.2184,-889.0,-19.62,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260502,534,533,6663.0,1,day,Saturday,5,May,5,6,1,0,,534-3,4,5,1.0,0.469,0.581,Cloudy,Partly Cloudy,46.0,14,0,0,0,,0,,1,5369.0,0.2159,1294.0,24.1,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260503,534,533,4166.0,1,day,Sunday,6,May,5,6,1,0,,534-3,5,5,1.0,0.485,0.562,Cloudy,Partly Cloudy,55.0,10,0,0,0,,0,,1,4707.0,-0.1222,-541.0,-11.5,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260512,534,1410,3566.0,1,night,Tuesday,1,May,5,7,0,0,,534-4,1,6,9.0,0.525,0.475,Cloudy,Overcast,53.0,12,0,0,0,,1,-1.0,1,3904.0,-0.0906,-338.0,-8.66,No giveaway,Under 55F,0,Adjacent to a giveaway,1,-1 games
20260513,534,1410,3193.0,1,night,Wednesday,2,May,5,7,0,0,,534-4,2,6,1.0,0.537,0.463,Cloudy,Partly Cloudy,59.0,8,0,1,1,"ROC the Lilac Jersey, first 1000 fans",1,0.0,1,4202.0,-0.2745,-1009.0,-24.01,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260514,534,1410,2881.0,1,night,Thursday,3,May,5,7,0,0,,534-4,3,6,1.0,0.524,0.476,Precipitation,Drizzle,46.0,6,1,0,0,,1,1.0,1,3386.0,-0.1616,-505.0,-14.93,No giveaway,Under 55F,0,Adjacent to a giveaway,1,+1 games
20260515,534,1410,5186.0,1,night,Friday,4,May,5,8,1,0,,534-4,4,6,1.0,0.535,0.465,Cloudy,Partly Cloudy,66.0,10,0,0,0,,1,2.0,1,6838.0,-0.2766,-1652.0,-24.16,No giveaway,65-75F,2,Adjacent to a giveaway,1,+2 games
20260516,534,1410,6493.0,1,night,Saturday,5,May,5,8,1,0,,534-4,5,6,1.0,0.545,0.455,Cloudy,Cloudy,63.0,10,0,0,0,,1,3.0,1,6322.0,0.0266,171.0,2.7,No giveaway,55-65F,1,Adjacent to a giveaway,1,3+ away
20260517,534,1410,4810.0,1,day,Sunday,6,May,5,8,1,0,,534-4,6,6,1.0,0.556,0.444,Clear,Sunny,80.0,8,0,0,0,,1,4.0,1,5496.0,-0.1332,-686.0,-12.47,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260525,534,552,10565.0,1,day,Monday,0,May,5,9,0,1,Memorial Day,534-5,1,6,8.0,0.608,0.529,Clear,Sunny,70.0,8,0,1,1,"Camo Jersey, first 1000 fans 21 and over",1,0.0,1,5909.0,0.5811,4656.0,78.8,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260527,534,552,9410.0,1,day,Wednesday,2,May,5,9,0,0,,534-5,2,6,2.0,0.615,0.519,Clear,Sunny,72.0,6,0,0,0,,1,1.0,1,4961.0,0.6402,4449.0,89.69,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260528,534,552,5507.0,1,night,Thursday,3,May,5,9,0,0,,534-5,3,6,1.0,0.604,0.528,Clear,Clear,66.0,6,0,0,0,,1,-1.0,1,4744.0,0.1492,763.0,16.09,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260529,534,552,6807.0,1,night,Friday,4,May,5,10,1,0,,534-5,4,6,1.0,0.611,0.519,Cloudy,Partly Cloudy,72.0,18,0,1,1,"Mittsy Jersey, first 1000 fans, presented by ESL",1,0.0,1,6817.0,-0.0014,-10.0,-0.14,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260530,534,552,7729.0,1,night,Saturday,5,May,5,10,1,0,,534-5,5,6,1.0,0.618,0.509,Clear,Clear,65.0,6,0,0,0,,1,1.0,1,6246.0,0.213,1483.0,23.74,No giveaway,55-65F,1,Adjacent to a giveaway,1,+1 games
20260531,534,552,7771.0,1,day,Sunday,6,May,5,10,1,0,,534-5,6,6,1.0,0.607,0.518,Cloudy,Partly Cloudy,73.0,15,0,0,0,,1,2.0,1,5388.0,0.3663,2383.0,44.24,No giveaway,65-75F,2,Adjacent to a giveaway,1,+2 games
20260609,534,533,6321.0,1,night,Tuesday,1,June,6,11,0,0,,534-6,1,12,9.0,0.603,0.541,Cloudy,Overcast,75.0,5,0,0,0,,1,-1.0,1,4847.0,0.2655,1474.0,30.41,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260610,534,533,4973.0,1,night,Wednesday,2,June,6,11,0,0,,534-6,2,12,1.0,0.609,0.532,Clear,Clear,82.0,6,0,1,1,"White Hots Jersey, first 1000 fans",1,0.0,1,4681.0,0.0606,292.0,6.25,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260611,534,533,4616.0,1,day,Thursday,3,June,6,11,0,0,,534-6,3,12,1.0,0.615,0.524,Cloudy,Partly Cloudy,90.0,4,0,0,0,,1,1.0,1,5377.0,-0.1526,-761.0,-14.16,No giveaway,85F+,4,Adjacent to a giveaway,1,+1 games
20260612,534,533,6910.0,1,night,Friday,4,June,6,12,1,0,,534-6,4,12,1.0,0.621,0.516,Cloudy,Partly Cloudy,76.0,10,0,0,0,,1,-1.0,1,7320.0,-0.0576,-410.0,-5.6,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260613,534,533,10280.0,1,night,Saturday,5,June,6,12,1,0,,534-6,5,12,1.0,0.627,0.508,Clear,Clear,80.0,12,0,1,1,"Red Wings Performance Mesh Hat, first 2000 fans",1,0.0,1,6849.0,0.4061,3431.0,50.09,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260616,534,512,4868.0,1,night,Tuesday,1,June,6,12,0,0,,534-6,7,12,3.0,0.618,0.464,Cloudy,Partly Cloudy,64.0,8,0,0,0,,1,2.0,1,5038.0,-0.0343,-170.0,-3.37,No giveaway,55-65F,1,Adjacent to a giveaway,1,+2 games
20260617,534,512,4632.0,1,day,Wednesday,2,June,6,12,0,0,,534-6,8,12,1.0,0.623,0.457,Cloudy,Cloudy,74.0,10,0,0,0,,1,-1.0,1,5305.0,-0.1356,-673.0,-12.68,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260618,534,512,4412.0,1,night,Thursday,3,June,6,12,0,0,,534-6,9,12,1.0,0.614,0.465,Cloudy,Cloudy,71.0,20,0,1,1,"Plates Jersey, first 500 fans 21 and over",1,0.0,1,5095.0,-0.1439,-683.0,-13.41,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260619,534,512,6277.0,1,night,Friday,4,June,6,13,1,0,,534-6,10,12,1.0,0.62,0.458,Cloudy,Partly Cloudy,70.0,12,0,1,1,"Tom Alston Bobblehead, first 1000 fans",1,0.0,1,7111.0,-0.1247,-834.0,-11.73,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260620,534,512,10199.0,1,night,Saturday,5,June,6,13,1,0,,534-6,11,12,1.0,0.625,0.452,Clear,Clear,73.0,13,0,1,1,"Cocos Locos Red Hawaiian Shirt, first 1000 fans",1,0.0,1,6771.0,0.4096,3428.0,50.62,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260621,534,512,10260.0,1,day,Sunday,6,June,6,13,1,1,Father's Day,534-6,12,12,1.0,0.616,0.459,Clear,Sunny,73.0,3,0,0,0,,1,1.0,1,6106.0,0.5189,4154.0,68.02,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260630,534,1410,6554.0,1,night,Tuesday,1,June,6,14,0,0,,534-7,1,6,9.0,0.612,0.463,Cloudy,Partly Cloudy,91.0,10,0,0,0,,1,-5.0,1,4458.0,0.3853,2096.0,47.01,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260701,534,1410,3859.0,1,night,Wednesday,2,July,7,14,0,0,,534-7,2,6,1.0,0.605,0.47,Clear,Clear,93.0,15,0,0,0,,1,-4.0,1,4233.0,-0.0925,-374.0,-8.83,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260702,534,1410,3911.0,1,night,Thursday,3,July,7,14,0,0,,534-7,3,6,1.0,0.598,0.476,Cloudy,Partly Cloudy,91.0,6,0,0,0,,1,-3.0,1,4742.0,-0.1927,-831.0,-17.53,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260703,534,1410,7467.0,1,night,Friday,4,July,7,15,1,0,,534-7,4,6,1.0,0.602,0.471,Cloudy,Partly Cloudy,80.0,8,0,0,0,,1,-2.0,1,7298.0,0.0229,169.0,2.32,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260704,534,1410,9210.0,1,night,Saturday,5,July,7,15,1,1,Independence Day,534-7,5,6,1.0,0.607,0.465,Cloudy,Partly Cloudy,74.0,4,0,0,0,,1,-1.0,1,7553.0,0.1983,1657.0,21.94,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260705,534,1410,4793.0,1,day,Sunday,6,July,7,15,1,0,,534-7,6,6,1.0,0.6,0.471,Cloudy,Partly Cloudy,78.0,7,0,1,1,"Bruce and Josh Snyder Bobblehead, first 1000 fans",1,0.0,1,5796.0,-0.1901,-1003.0,-17.31,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260717,534,564,7715.0,1,night,Friday,4,July,7,17,1,0,,534-8,1,3,12.0,0.587,0.543,Clear,Clear,78.0,6,0,0,0,,0,,1,6125.0,0.2308,1590.0,25.96,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260718,534,564,4951.0,1,night,Saturday,5,July,7,17,1,0,,534-8,2,3,1.0,0.591,0.538,Cloudy,Overcast,72.0,5,0,0,0,,0,,1,6966.0,-0.3415,-2015.0,-28.93,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260719,534,564,5343.0,1,night,Sunday,6,July,7,17,1,0,,534-8,3,3,1.0,0.596,0.532,Clear,Clear,74.0,3,0,0,0,,0,,1,5165.0,0.0338,178.0,3.44,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260728,534,552,7528.0,1,night,Tuesday,1,July,7,18,0,0,,534-9,1,5,9.0,0.594,0.49,Cloudy,Partly Cloudy,77.0,10,0,1,1,"Ernie Clement Bobblehead, first 1000 fans",1,0.0,1,4876.0,0.4343,2652.0,54.38,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260730,534,552,6269.0,2,night,Thursday,3,July,7,18,0,0,,534-9,2,5,2.0,0.592,0.49,Clear,Clear,75.0,5,0,0,0,,1,1.0,1,5206.0,0.1858,1063.0,20.42,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260731,534,552,9478.0,1,night,Friday,4,July,7,19,1,0,,534-9,3,5,1.0,0.596,0.486,Clear,Clear,83.0,4,0,0,0,,1,2.0,1,7199.0,0.275,2279.0,31.65,No giveaway,75-85F,3,Adjacent to a giveaway,1,+2 games
20260801,534,552,7433.0,1,night,Saturday,5,August,8,19,1,0,,534-9,4,5,1.0,0.6,0.481,Cloudy,Cloudy,82.0,4,0,0,0,,1,3.0,1,6702.0,0.1036,731.0,10.92,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260802,534,552,4806.0,1,day,Sunday,6,August,8,19,1,0,,534-9,5,5,1.0,0.594,0.486,Cloudy,Overcast,72.0,3,0,0,0,,1,4.0,1,5703.0,-0.1712,-897.0,-15.73,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260811,534,494,8698.0,1,night,Tuesday,1,August,8,20,0,0,,534-10,1,6,9.0,0.593,0.548,Clear,Clear,79.0,5,0,1,1,"ZOO Cap, first 1000 fans",1,0.0,1,4659.0,0.6242,4039.0,86.68,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260812,534,494,6457.0,1,night,Wednesday,2,August,8,20,0,0,,534-10,2,6,1.0,0.596,0.543,Cloudy,Cloudy,68.0,6,0,1,1,White Hots Jersey,1,0.0,1,4560.0,0.3479,1897.0,41.6,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260813,534,494,5799.0,1,day,Thursday,3,August,8,20,0,0,,534-10,3,6,1.0,0.591,0.547,Cloudy,Partly Cloudy,78.0,10,0,0,0,,1,1.0,1,5681.0,0.0206,118.0,2.09,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
